id,status,status_desc,alert_geometry_id,alert_code,source,detected_year,detected_at,area_ha,biome_id,biome,biome_area,state_id,state,state_area,city_id,city,city_area,conservation_unit_id,conservation_unit,conservation_unit_area,indigenous_land_id,indigenous_land,indigenous_land_area,quilombo_id,quilombo,quilombo_area,settlement_id,settlement,settlement_area,watershed_l1_id,watershed_l1,watershed_l1_area,watershed_l2_id,watershed_l2,watershed_l2_area,car_count,car_area_max,car_area_min,car_area_sum,car_area_sum_adj,legal_reserve_count,legal_reserve_area_max,legal_reserve_area_min,legal_reserve_area_sum,legal_reserve_area_sum_adj,ppa_count,ppa_area_max,ppa_area_min,ppa_area_sum,ppa_area_sum_adj,river_source_count,def_uas,def_uas_area,def_asv,def_asv_area,def_pmfs,def_pmfs_area,def_poa,def_poa_area,def_efp,def_efp_area,embargoed_properties_count,embargoed_properties_count_area,embargoed_properties_area_min,embargoed_properties_area_max,embargoed_properties_area_sum,before_dt,after_dt,days_interval
933577,published,published,1638774,933577,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.748,18416,MATA ATLÂNTICA,0.748,18392,SÃO PAULO,0.748,20482,Tremembé,0.748,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.7480438,14700.0,Paraíba do Sul,0.7480438,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-12-17,2023-06-26,191.0
938551,published,published,1653774,938551,{SAD-MATA-ATLANTICA},2023,2023-07-31,2.1315,18416,MATA ATLÂNTICA,2.1315,18392,SÃO PAULO,2.1315,16032,Bilac,2.1315,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.1314767,14663.0,Tietê,2.1314767,1,0.0061,0.0061,0.0061,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-05-15,2023-07-21,67.0
1237032,published,published,2043158,1237032,{SAD-MATA-ATLANTICA},2024,2024-04-30,2.6657,18416,MATA ATLÂNTICA,2.6657,18392,SÃO PAULO,2.6657,15509,Salto,2.6657,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.6657106,14663.0,Tietê,2.6657106,2,2.6657,2.6596,5.3253,2.6657,1,0.1144,0.1144,0.1144,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-02-13,2024-03-12,28.0
1269175,published,published,2104143,1269175,{SAD-MATA-ATLANTICA},2024,2024-07-31,0.5022,18416,MATA ATLÂNTICA,0.5022,18392,SÃO PAULO,0.5022,21201,Guarulhos,0.5022,13903.0,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL,0.5022,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.0073071,14700.0,Paraíba do Sul,0.0073071,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-03-15,2024-05-13,59.0
71071,published,published,1450292,71071,{GLAD},2019,2019-10-27,1.195,18416,MATA ATLÂNTICA,1.195,18392,SÃO PAULO,1.195,15413,Barra do Turvo,1.195,12977.0,PARQUE ESTADUAL CAVERNA DO DIABO,1.195,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.195036,14607.0,Ribeira do Iguape,1.195036,2,1.195,1.195,2.3901,1.195,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
134122,published,published,1332202,134122,{GLAD},2020,2020-04-04,2.4793,18416,MATA ATLÂNTICA,2.4793,18392,SÃO PAULO,2.4793,17766,Registro,2.4793,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.4793153,14607.0,Ribeira do Iguape,2.4793153,5,2.3791,0.0116,6.5187,2.4793,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-02-18,2020-04-04,46.0
134130,published,published,1507288,134130,{GLAD},2020,2020-03-27,0.5697,18416,MATA ATLÂNTICA,0.5697,18392,SÃO PAULO,0.5697,21503,Sete Barras,0.5697,13111.0,APA SERRA DO MAR,0.5697,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.5696594,14607.0,Ribeira do Iguape,0.5696594,2,0.5451,0.0307,0.5759,0.5697,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-01-27,2020-03-26,59.0
231660,published,published,1421264,231660,{GLAD},2020,2020-09-19,3.3594,18416,MATA ATLÂNTICA,3.3594,18392,SÃO PAULO,3.3594,20594,Iporanga,3.3594,13496.0,APA QUILOMBOS DO MéDIO RIBEIRA,3.3594,,,,15265.0,MARIA ROSA,3.3594,,,,14623.0,Região Hidrográfica Atlântico Sudeste,3.3594219,14607.0,Ribeira do Iguape,3.3594219,2,3.3594,3.3594,6.7188,3.3594,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-08-30,2020-10-28,59.0
281266,published,published,1549098,281266,{GLAD},2020,2020-11-23,5.7303,18416,MATA ATLÂNTICA,5.7303,18392,SÃO PAULO,5.7303,20258,Nazaré Paulista,5.7303,13534.0,APA PIRACICABA JUQUERí-MIRIM AREA II,5.7303,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.7303288,14663.0,Tietê,5.7303288,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-08-29,2020-10-28,60.0
460587,published,published,1511641,460587,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.9714,18416,MATA ATLÂNTICA,0.9714,18392,SÃO PAULO,0.9714,18207,São Paulo,0.9714,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9714498,14663.0,Tietê,0.9714498,1,0.1308,0.1308,0.1308,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460723,published,published,1344568,460723,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.4005,18416,MATA ATLÂNTICA,1.4005,18392,SÃO PAULO,1.4005,21201,Guarulhos,1.4005,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.4004638,14663.0,Tietê,1.4004638,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460918,published,published,1312811,460918,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.3256,18416,MATA ATLÂNTICA,1.3256,18392,SÃO PAULO,1.3256,17795,Atibaia,1.3256,13175.0,APA SISTEMA CANTAREIRA,1.3256,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.3256133,14663.0,Tietê,1.3256133,2,1.3256,0.802,2.1276,1.3256,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
482786,published,published,1368549,482786,{GLAD},2021,2021-11-17,2.557,18416,MATA ATLÂNTICA,2.557,18392,SÃO PAULO,2.557,15413,Barra do Turvo,2.557,13260.0,RDS QUILOMBOS DE BARRA DO TURVO,2.557,,,,36644.0,CEDRO,2.557,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.5570084,14607.0,Ribeira do Iguape,2.5570084,1,2.557,2.557,2.557,,1,1.2231,1.2231,1.2231,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
485021,published,published,1472049,485021,{GLAD},2021,2021-11-10,2.2968,18416,MATA ATLÂNTICA,2.2968,18392,SÃO PAULO,2.2968,19880,Pedro de Toledo,2.2968,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.2968075,14607.0,Ribeira do Iguape,2.2968075,2,1.0014,0.8793,1.8807,,1,0.5755,0.5755,0.5755,,1,0.417,0.417,0.417,,0,0,,0,,0,,0,,0,,0,0,,,,,,
549586,published,published,1488481,549586,{SAD-MATA-ATLANTICA},2022,2022-01-31,1.9264,18416,MATA ATLÂNTICA,1.9264,18392,SÃO PAULO,1.9264,19086,São Sebastião da Grama,1.9264,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.9263852,14585.0,Grande,1.9263852,2,1.9264,1.5834,3.5097,1.9264,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
582323,published,published,1520353,582323,{SAD-MATA-ATLANTICA},2022,2022-03-31,0.8244,18416,MATA ATLÂNTICA,0.8244,18392,SÃO PAULO,0.8244,17380,Embu das Artes,0.8244,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8243741,14663.0,Tietê,0.8243741,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-09-26,2022-01-19,115.0
612221,published,published,1552955,612221,{SAD-MATA-ATLANTICA},2022,2022-06-30,1.1909,18416,MATA ATLÂNTICA,1.1909,18392,SÃO PAULO,1.1909,17073,Ocauçu,1.1909,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.1909102,14599.0,Paranapanema,1.1909102,1,1.1909,1.1909,1.1909,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-07,2022-04-28,52.0
624005,published,published,1369933,624005,{SAD-MATA-ATLANTICA},2022,2022-07-31,11.5688,18416,MATA ATLÂNTICA,11.5688,18392,SÃO PAULO,11.5688,21380,São Carlos,11.5688,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,11.5688109,14585.0,Grande,11.5688109,4,11.4433,0.1255,22.9905,11.5688,1,0.0008,0.0008,0.0008,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-06,2022-09-24,202.0
883042,published,published,1577076,883042,{SAD-MATA-ATLANTICA},2023,2023-04-30,0.4732,18416,MATA ATLÂNTICA,0.4732,18392,SÃO PAULO,0.4732,20000,Barra Bonita,0.4732,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4732154,14663.0,Tietê,0.4732154,2,0.2671,0.0673,0.3344,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-25,2023-03-07,41.0
882017,published,published,1576717,882017,{SAD-MATA-ATLANTICA},2023,2023-04-30,0.8749,18416,MATA ATLÂNTICA,0.8749,18392,SÃO PAULO,0.8749,16808,São Sebastião,0.8749,12925.0,PARQUE ESTADUAL DA SERRA DO MAR,0.8749,15279.0,Ribeirão Silveira (38102),0.8749,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.8749005,14607.0,Ribeira do Iguape,0.8749005,2,0.8749,0.8749,1.7498,0.8749,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-12-09,2023-03-24,105.0
1078893,published,published,1874926,1078893,{SAD-MATA-ATLANTICA},2023,2023-10-31,0.9357,18416,MATA ATLÂNTICA,0.9357,18392,SÃO PAULO,0.9357,20749,Manduri,0.9357,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9356975,14599.0,Paranapanema,0.9356975,2,0.9357,0.9356,1.8713,0.9357,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-08-04,2023-10-11,68.0
736181,published,published,1112523,736181,{SAD-MATA-ATLANTICA},2022,2022-09-30,3.904,18416,MATA ATLÂNTICA,3.904,18392,SÃO PAULO,3.904,20928,Piedade,3.904,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.9039814,14663.0,Tietê,3.9039814,2,3.8715,0.7943,4.6658,3.904,1,0.0334,0.0334,0.0334,,1,0.0111,0.0111,0.0111,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-22,2022-10-25,156.0
735043,published,published,1112274,735043,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.4443,18416,MATA ATLÂNTICA,0.4443,18392,SÃO PAULO,0.4443,20046,Alumínio,0.4443,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4442847,14663.0,Tietê,0.4442847,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-07,2022-07-31,54.0
735108,published,published,1112276,735108,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.5631,18416,MATA ATLÂNTICA,0.5631,18392,SÃO PAULO,0.5631,20845,Ferraz de Vasconcelos,0.5631,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5630702,14663.0,Tietê,0.5630702,1,0.5631,0.5631,0.5631,,1,0.0935,0.0935,0.0935,,1,0.0841,0.0841,0.0841,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-27,2022-08-02,67.0
794565,published,published,1178123,794565,{SAD-MATA-ATLANTICA},2022,2022-12-31,1.0175,18416,MATA ATLÂNTICA,1.0175,18392,SÃO PAULO,1.0175,16467,Paulo de Faria,1.0175,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.0175241,14585.0,Grande,1.0175241,2,1.0175,1.0175,2.035,1.0175,1,1.0105,1.0105,1.0105,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-08-28,2022-10-14,47.0
796608,published,published,1179452,796608,{SAD-MATA-ATLANTICA},2022,2022-12-31,0.5487,18416,MATA ATLÂNTICA,0.5487,18392,SÃO PAULO,0.5487,19021,Santo André,0.5487,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.548736,14663.0,Tietê,0.548736,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-18,2022-11-19,62.0
953606,published,published,1683812,953606,{SAD-MATA-ATLANTICA},2023,2023-08-31,0.495,18415,CERRADO,0.495,18392,SÃO PAULO,0.495,19349,Sarapuí,0.495,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4950316,14599.0,Paranapanema,0.4950316,1,0.495,0.495,0.495,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-06-25,2023-08-03,39.0
1209857,published,published,2007610,1209857,{SAD-MATA-ATLANTICA},2024,2024-01-31,0.4684,18416,MATA ATLÂNTICA,0.4684,18392,SÃO PAULO,0.4684,15427,Barueri,0.4684,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4683757,14663.0,Tietê,0.4683757,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-09-11,2024-01-07,118.0
1215549,published,published,2002824,1215549,{SAD-MATA-ATLANTICA},2024,2024-02-29,0.9158,18416,MATA ATLÂNTICA,0.9158,18392,SÃO PAULO,0.9158,15413,Barra do Turvo,0.9158,13260.0,RDS QUILOMBOS DE BARRA DO TURVO,0.9158,,,,36646.0,PEDRA PRETA,0.9158,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.9157764,14607.0,Ribeira do Iguape,0.9157764,1,0.9158,0.9158,0.9158,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-11-08,2023-12-14,36.0
1239477,published,published,2041403,1239477,{SAD-MATA-ATLANTICA},2024,2024-05-31,0.962,18416,MATA ATLÂNTICA,0.962,18392,SÃO PAULO,0.962,17682,Taquarituba,0.962,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9620219,14599.0,Paranapanema,0.9620219,1,0.0798,0.0798,0.0798,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-11-05,2024-03-12,128.0
1266713,published,published,2106842,1266713,{SAD-MATA-ATLANTICA},2024,2024-06-30,1.4407,18416,MATA ATLÂNTICA,1.4407,18392,SÃO PAULO,1.4407,19027,Cotia,1.4407,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.4406931,14663.0,Tietê,1.4406931,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2024-03-31,2024-06-15,76.0
612228,published,published,1536861,612228,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.4973,18416,MATA ATLÂNTICA,0.4973,18392,SÃO PAULO,0.4973,16798,Ubatuba,0.4973,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.4972858,14607.0,Ribeira do Iguape,0.4972858,2,0.4809,0.0247,0.5056,0.4973,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-09-02,2022-07-29,330.0
71127,published,published,1426655,71127,{GLAD},2019,2019-10-27,1.4366,18416,MATA ATLÂNTICA,1.4366,18392,SÃO PAULO,1.4366,16522,Apiaí,1.4366,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.436605,14607.0,Ribeira do Iguape,1.436605,3,1.4366,0.2471,2.7796,1.4366,2,1.4366,1.092,2.5286,1.4366,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
6062,published,published,1363757,6062,{GLAD},2019,2019-04-19,1.202,18416,MATA ATLÂNTICA,1.202,18392,SÃO PAULO,1.202,18207,São Paulo,1.202,14641.0,ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS,1.202,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2019627,14663.0,Tietê,1.2019627,2,1.202,1.202,2.4039,1.202,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2018-12-20,2019-05-22,153.0
134194,published,published,1507289,134194,{GLAD},2020,2020-01-07,2.2919,18416,MATA ATLÂNTICA,2.2919,18392,SÃO PAULO,2.2919,15413,Barra do Turvo,2.2919,13496.0,APA QUILOMBOS DO MéDIO RIBEIRA,0.0264,,,,34360.0,QUILOMBOS DO MÉDIO RIBEIRA,0.305,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.2919072,14607.0,Ribeira do Iguape,2.2919072,4,2.2919,0.1032,3.0359,2.2919,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2019-11-30,2020-01-29,60.0
228967,published,published,1548661,228967,{GLAD},2020,2020-09-04,4.4213,18416,MATA ATLÂNTICA,4.4213,18392,SÃO PAULO,4.4213,17493,Itapevi,4.4213,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.4212647,14663.0,Tietê,4.4212647,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-01-28,2020-10-11,257.0
271765,published,published,1397833,271765,{GLAD},2020,2020-11-04,15.3204,18416,MATA ATLÂNTICA,15.3204,18392,SÃO PAULO,15.3204,18312,Guararapes,15.3204,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,15.3203745,14663.0,Tietê,15.3203745,2,15.3204,15.3204,30.6407,15.3204,0,,,,,1,0.3038,0.3038,0.3038,,0,0,,0,,0,,0,,0,,0,0,,,,2020-08-07,2020-11-07,92.0
315013,published,published,1461659,315013,{GLAD},2021,2021-02-19,4.5261,18416,MATA ATLÂNTICA,4.5261,18392,SÃO PAULO,4.5261,19027,Cotia,2.8496,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,4.5260555,14663.0,Tietê,4.5260555,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-12-04,2021-03-24,110.0
315041,published,published,1517239,315041,{GLAD},2021,2021-02-02,1.9892,18416,MATA ATLÂNTICA,1.9892,18392,SÃO PAULO,1.9892,20103,Miracatu,1.9892,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.9891877,14607.0,Ribeira do Iguape,1.9891877,1,1.9317,1.9317,1.9317,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460445,published,published,1360432,460445,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.2463,18416,MATA ATLÂNTICA,1.2463,18392,SÃO PAULO,1.2463,17201,São Lourenço da Serra,1.2463,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.2462802,14663.0,Tietê,1.2462802,2,0.5899,0.1133,0.7032,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460458,published,published,1535616,460458,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.389,18416,MATA ATLÂNTICA,0.389,18392,SÃO PAULO,0.389,20928,Piedade,0.389,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3889745,14663.0,Tietê,0.3889745,1,0.0043,0.0043,0.0043,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460509,published,published,1455909,460509,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.3117,18416,MATA ATLÂNTICA,0.3117,18392,SÃO PAULO,0.3117,20928,Piedade,0.3117,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3116661,14663.0,Tietê,0.3116661,1,0.3117,0.3117,0.3117,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460511,published,published,1376460,460511,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.8505,18416,MATA ATLÂNTICA,0.8505,18392,SÃO PAULO,0.8505,20519,Mogi das Cruzes,0.8505,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8505388,14663.0,Tietê,0.8505388,1,0.8505,0.8505,0.8505,,0,,,,,1,0.1581,0.1581,0.1581,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460677,published,published,1432193,460677,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.2242,18416,MATA ATLÂNTICA,0.2242,18392,SÃO PAULO,0.2242,21221,São Roque,0.2242,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2242246,14663.0,Tietê,0.2242246,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460900,published,published,1312810,460900,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.2175,18416,MATA ATLÂNTICA,0.2175,18392,SÃO PAULO,0.2175,17795,Atibaia,0.2175,13175.0,APA SISTEMA CANTAREIRA,0.2175,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2175208,14663.0,Tietê,0.2175208,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
478552,published,published,1551724,478552,{SAD-MATA-ATLANTICA},2021,2021-11-01,2.6092,18416,MATA ATLÂNTICA,2.6092,18392,SÃO PAULO,2.6092,15898,Pirajuí,2.6092,13058.0,APA RIO BATALHA,2.6092,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.6092288,14663.0,Tietê,2.6092288,2,2.6092,2.6092,5.2185,2.6092,1,2.6092,2.6092,2.6092,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
494110,published,published,1559731,494110,{SAD-MATA-ATLANTICA},2021,2021-12-01,5.7582,18416,MATA ATLÂNTICA,5.7582,18392,SÃO PAULO,5.7582,19027,Cotia,5.7582,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.7582075,14663.0,Tietê,5.7582075,2,0.1049,0.0094,0.1143,,1,0.0002,0.0002,0.0002,,1,0.0006,0.0006,0.0006,,0,0,,0,,0,,0,,0,,0,0,,,,,,
494122,published,published,1392509,494122,{SAD-MATA-ATLANTICA},2021,2021-12-01,1.6506,18416,MATA ATLÂNTICA,1.6506,18392,SÃO PAULO,1.6506,17795,Atibaia,1.6506,13175.0,APA SISTEMA CANTAREIRA,1.6506,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.6506227,14663.0,Tietê,1.6506227,1,1.6506,1.6506,1.6506,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
584642,published,published,1560475,584642,{SAD-MATA-ATLANTICA},2022,2022-03-31,1.7663,18416,MATA ATLÂNTICA,1.7663,18392,SÃO PAULO,1.7663,16285,Praia Grande,1.7663,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.7662873,14607.0,Ribeira do Iguape,1.7662873,1,1.7663,1.7663,1.7663,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-09-03,2021-11-23,81.0
584749,published,published,1393259,584749,{SAD-MATA-ATLANTICA},2022,2022-03-31,5.3038,18416,MATA ATLÂNTICA,5.3038,18392,SÃO PAULO,5.3038,17380,Embu das Artes,5.3038,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.3038401,14663.0,Tietê,5.3038401,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
612097,published,published,1314083,612097,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.3419,18416,MATA ATLÂNTICA,0.3419,18392,SÃO PAULO,0.3419,19211,Suzanápolis,0.3419,,,,,,,,,,28039.0,PA UNIAO DA VITORIA,0.3419,14621.0,Região Hidrográfica do Paraná,0.3419162,14663.0,Tietê,0.3419162,1,0.3419,0.3419,0.3419,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-01-23,2022-03-18,54.0
610617,published,published,1481198,610617,{SOS-INPE},2022,2022-05-31,1.403,18416,MATA ATLÂNTICA,1.403,18392,SÃO PAULO,1.403,18207,São Paulo,1.403,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.4029764,14663.0,Tietê,1.4029764,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-01-31,2021-08-26,207.0
610641,published,published,1520678,610641,{SOS-INPE},2022,2022-05-31,2.2252,18416,MATA ATLÂNTICA,2.2252,18392,SÃO PAULO,2.2252,19568,Mirandópolis,2.2252,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.2251791,14663.0,Tietê,2.2251791,3,2.2252,2.2252,6.6755,2.2252,1,2.2252,2.2252,2.2252,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-05-05,2021-10-20,168.0
613462,published,published,1520697,613462,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.3087,18416,MATA ATLÂNTICA,0.3087,18392,SÃO PAULO,0.3087,16798,Ubatuba,0.3087,12925.0,PARQUE ESTADUAL DA SERRA DO MAR,0.3087,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.3086776,14607.0,Ribeira do Iguape,0.3086776,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-30,2022-04-04,5.0
626319,published,published,1528969,626319,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.873,18416,MATA ATLÂNTICA,0.873,18392,SÃO PAULO,0.873,18207,São Paulo,0.873,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.8730127,14663.0,Tietê,0.8730127,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-27,2022-05-20,23.0
633500,published,published,1385813,633500,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.3273,18416,MATA ATLÂNTICA,0.3273,18392,SÃO PAULO,0.3273,19980,Joanópolis,0.3273,13534.0,APA PIRACICABA JUQUERí-MIRIM AREA II,0.3273,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3272504,14663.0,Tietê,0.3272504,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-18,2022-04-25,7.0
880907,published,published,1561481,880907,{SAD-MATA-ATLANTICA},2023,2023-03-31,2.3969,18416,MATA ATLÂNTICA,2.3969,18392,SÃO PAULO,2.3969,16120,Cajamar,2.3969,13282.0,APA CAJAMAR,2.3969,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.3968896,14663.0,Tietê,2.3968896,5,2.3969,1.4054,9.0291,2.3969,2,1.7947,1.2238,3.0186,2.3969,1,0.3583,0.3583,0.3583,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-02,2023-03-29,86.0
737271,published,published,1112579,737271,{SAD-MATA-ATLANTICA},2022,2022-10-31,0.2077,18416,MATA ATLÂNTICA,0.2077,18392,SÃO PAULO,0.2077,17795,Atibaia,0.2077,13175.0,APA SISTEMA CANTAREIRA,0.2077,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2076672,14663.0,Tietê,0.2076672,1,0.2077,0.2077,0.2077,,1,0.2077,0.2077,0.2077,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-29,2022-10-23,147.0
